"module","controller","action","http_method","mutating","antiforgery","is_api","permission_attributes","inherited_permission","in_body_authorization","file"
"Inventory","InventoryController","PoMatch","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceLists","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceListsData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceListEditor","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SavePriceList","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CopyPriceList","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeletePriceList","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkPriceChange","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkPreview","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkExecute","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","BulkUndo","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ShelfLabels","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Promotions","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PromotionsData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PromotionEditor","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SavePromotion","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeletePromotion","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceLookup","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockBalancesData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockBalancesExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","StockMovementsExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PurchaseOrdersExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GoodsReceiptsExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SalesOrdersExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","QuotationsExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeliveriesExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PriceListsExport","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemLedger","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ScanBarcode","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ItemBom","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewAssembly","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PostAssembly","POST","True","True","False","InvPerm(""doc"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WorkOrders","GET","False","False","False","InvPerm(""read"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WorkOrdersData","GET","False","False","False","InvPerm(""read"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WorkOrderItemPickData","GET","False","False","False","InvPerm(""read"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewWorkOrder","GET","False","False","False","InvPerm(""read"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateWorkOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WorkOrderDetails","GET","False","False","False","InvPerm(""read"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","AddWorkOrderLabor","POST","True","True","False","InvPerm(""doc"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RemoveWorkOrderLabor","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveWorkOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ReleaseWorkOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CancelWorkOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CompleteWorkOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ProducePartial","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","WorkCenters","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveWorkCenter","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","Routing","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SaveRoutingOp","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeleteRoutingOp","POST","True","True","False","InvPerm(""manage"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ProductionPlanning","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreatePlan","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","DeletePlan","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PlanDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","AddPlanDemand","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","RemovePlanDemand","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GeneratePlanWorkOrders","POST","True","True","False","InvPerm(""doc"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ManufReports","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ManufDashboard","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PurchaseOrders","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","PurchaseOrdersData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewPurchaseOrder","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreatePurchaseOrder","POST","True","True","False","InvPerm(""purchase"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","ConvertPoToInvoice","POST","True","True","False","InvPerm(""purchase"")","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GoodsReceipts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","GoodsReceiptsData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewGoodsReceipt","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateGoodsReceipt","POST","True","True","False","InvPerm(""purchase"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SalesOrders","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","SalesOrdersData","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","NewSalesOrder","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/InventoryController.cs"
"Inventory","InventoryController","CreateSalesOrder","POST","True","True","False","InvPerm(""doc"")","SessionValidation","True","CrossBuy/Controllers/InventoryController.cs"
