"module","controller","action","http_method","route_attribute","is_api","mutating","antiforgery","permission_attributes","inherited_permission","in_body_authorization","action_attributes","uses_scopedtx","uses_notify","uses_businessevent","file"
"POS","PosController","CustomerQuickAdd","POST","","False","True","True","CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Accounting, ""post"")","SessionValidation","False","HttpPost;ValidateAntiForgeryToken;CrossBuy.Models.ApiPerm(CrossBuy.Models.ApiPermAttribute.Accounting, ""post"")","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","FloorPlan","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveTable","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveLayout","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteTable","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RegenerateQr","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","TableQr","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","QuickMenu","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","ItemSearch","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AddQuickItemJson","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Modifiers","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveModifierGroup","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteModifierGroup","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveModifierOption","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteModifierOption","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AttachModifierItemJson","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DetachModifierItem","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","PaymentMethods","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SavePaymentMethod","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeletePaymentMethod","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CashierRoles","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AssignPosRole","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RemovePosRole","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Terminals","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveTerminal","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteTerminal","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","OpenShift","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CloseShift","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Preview","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveMenuGroup","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteMenuGroup","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AddQuickItem","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RemoveQuickItem","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SetQuickCode","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/PosController.cs"
"Projects","ProjectController","Dashboard","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Projects","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveProject","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteProject","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Profitability","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Boq","GET","","False","False","False","(none)","SessionValidation","True","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveBoq","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Advance","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReceiveAdvance","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","RetentionRelease","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReleaseRetention","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SubRetentionRelease","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReleaseSubRetention","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Progress","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveProgress","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ConfirmProgress","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteProgress","POST","","False","True","True","(none)","SessionValidation","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Billing","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveBilling","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ApproveBilling","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostBilling","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteBilling","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","MaterialIssues","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveMaterialIssue","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostMaterialIssue","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteMaterialIssue","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Labor","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostLabor","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Budget","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Subcontracts","GET","","False","False","False","(none)","SessionValidation","False","HttpGet","False","False","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveSubcontract","POST","","False","True","True","(none)","SessionValidation","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/ProjectController.cs"
