controller,action,route,kind,verbs,action_attributes,controller_attributes,anonymous,evidence
AccountingApi,AccountTypes,/AccountingApi/AccountTypes,api,"HttpGet(""account-types"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Accounts,/AccountingApi/Accounts,api,"HttpGet(""accounts"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,ApAging,/AccountingApi/ApAging,api,"HttpGet(""ap/aging"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,ArAging,/AccountingApi/ArAging,api,"HttpGet(""ar/aging"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreateCustomer,/AccountingApi/CreateCustomer,api,"HttpPost(""ar/customers"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreateJournal,/AccountingApi/CreateJournal,api,"HttpPost(""journals"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreatePayment,/AccountingApi/CreatePayment,api,"HttpPost(""ap/payments"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreatePurchaseInvoice,/AccountingApi/CreatePurchaseInvoice,api,"HttpPost(""ap/bills"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreateReceipt,/AccountingApi/CreateReceipt,api,"HttpPost(""ar/receipts"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreateSalesInvoice,/AccountingApi/CreateSalesInvoice,api,"HttpPost(""ar/invoices"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,CreateVendor,/AccountingApi/CreateVendor,api,"HttpPost(""ap/vendors"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Customers,/AccountingApi/Customers,api,"HttpGet(""ar/customers"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Journal,/AccountingApi/Journal,api,"HttpGet(""journals/{id:int}"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Journals,/AccountingApi/Journals,api,"HttpGet(""journals"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Ledger,/AccountingApi/Ledger,api,"HttpGet(""ledger/{accountId:int}"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,PayrollPost,/AccountingApi/PayrollPost,api,"HttpPost(""payroll/post"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,PayrollPreview,/AccountingApi/PayrollPreview,api,"HttpGet(""payroll/preview"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Post,/AccountingApi/Post,api,"HttpPost(""journals/{id:int}/post"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Reverse,/AccountingApi/Reverse,api,"HttpPost(""journals/{id:int}/reverse"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Summary,/AccountingApi/Summary,api,"HttpGet(""summary"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,TrialBalance,/AccountingApi/TrialBalance,api,"HttpGet(""trial-balance"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
AccountingApi,Vendors,/AccountingApi/Vendors,api,"HttpGet(""ap/vendors"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/acc"")",no,repository-verified
Ai,AnomalyJournalScan,/Ai/AnomalyJournalScan,api,"HttpPost(""anomaly/journal-scan"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,CashAccounts,/Ai/CashAccounts,api,"HttpGet(""cash-accounts"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,Diag,/Ai/Diag,api,"HttpPost(""diag"")",CrossBuy.Models.DevOnly,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,ForecastCashflow,/Ai/ForecastCashflow,api,"HttpPost(""forecast/cashflow"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,InventoryAnalyze,/Ai/InventoryAnalyze,api,"HttpPost(""inventory/analyze"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,SearchAccounts,/Ai/SearchAccounts,api,"HttpGet(""accounts/search"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
Ai,SearchCostCenters,/Ai/SearchCostCenters,api,"HttpGet(""costcenters/search"")",,"ApiController; Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme); Produces(""application/json""); Route(""api/ai"")",no,repository-verified
AuthApi,Login,/AuthApi/Login,api,"HttpPost(""login"")",,"ApiController; Produces(""application/json""); Route(""api/auth"")",no,repository-verified
AuthApi,Ping,/AuthApi/Ping,api,"HttpGet(""ping"")",Microsoft.AspNetCore.Authorization.Authorize(AuthenticationSchemes = JwtBearerDefaults.AuthenticationScheme),"ApiController; Produces(""application/json""); Route(""api/auth"")",no,repository-verified
DevSeed,ApplyPresetGuardTest,/DevSeed/ApplyPresetGuardTest,api,"HttpGet(""apply-preset-guard-test"")",,,no,repository-verified
DevSeed,AppraisalTest,/DevSeed/AppraisalTest,api,"HttpGet(""appraisal-test"")",,,no,repository-verified
DevSeed,BinStockTest,/DevSeed/BinStockTest,api,"HttpGet(""binstock-test"")",,,no,repository-verified
DevSeed,Bis1Test,/DevSeed/Bis1Test,api,"HttpGet(""bis1-test"")",,,no,repository-verified
DevSeed,Bis3Test,/DevSeed/Bis3Test,api,"HttpGet(""bis3-test"")",,,no,repository-verified
DevSeed,Bis4Test,/DevSeed/Bis4Test,api,"HttpGet(""bis4-test"")",,,no,repository-verified
DevSeed,BisRecipeTest,/DevSeed/BisRecipeTest,api,"HttpGet(""bis-recipe-test"")",,,no,repository-verified
DevSeed,BrandTest,/DevSeed/BrandTest,api,"HttpGet(""brand-test"")",,,no,repository-verified
DevSeed,ChatTestSeed,/DevSeed/ChatTestSeed,api,"HttpGet(""chat-test-seed"")",,,no,repository-verified
DevSeed,CrmSeedDemo,/DevSeed/CrmSeedDemo,api,"HttpGet(""crm-seed-demo"")",,,no,repository-verified
DevSeed,CrmSeedPipeline,/DevSeed/CrmSeedPipeline,api,"HttpGet(""crm-seed-pipeline"")",,,no,repository-verified
DevSeed,CrmTest3WayMatch,/DevSeed/CrmTest3WayMatch,api,"HttpGet(""crm-test-3waymatch"")",,,no,repository-verified
DevSeed,CrmTestAccount,/DevSeed/CrmTestAccount,api,"HttpGet(""crm-test-account"")",,,no,repository-verified
DevSeed,CrmTestAnalytics,/DevSeed/CrmTestAnalytics,api,"HttpGet(""crm-test-analytics"")",,,no,repository-verified
DevSeed,CrmTestAutomation,/DevSeed/CrmTestAutomation,api,"HttpGet(""crm-test-automation"")",,,no,repository-verified
DevSeed,CrmTestCampaign,/DevSeed/CrmTestCampaign,api,"HttpGet(""crm-test-campaign"")",,,no,repository-verified
DevSeed,CrmTestCreditLimit,/DevSeed/CrmTestCreditLimit,api,"HttpGet(""crm-test-creditlimit"")",,,no,repository-verified
DevSeed,CrmTestCrm,/DevSeed/CrmTestCrm,api,"HttpGet(""crm-test-crm"")",,,no,repository-verified
DevSeed,CrmTestCustomFields,/DevSeed/CrmTestCustomFields,api,"HttpGet(""crm-test-customfields"")",,,no,repository-verified
DevSeed,CrmTestEnrich,/DevSeed/CrmTestEnrich,api,"HttpGet(""crm-test-enrich"")",,,no,repository-verified
DevSeed,CrmTestManagerScope,/DevSeed/CrmTestManagerScope,api,"HttpGet(""crm-test-manager-scope"")",,,no,repository-verified
DevSeed,CrmTestMarketing,/DevSeed/CrmTestMarketing,api,"HttpGet(""crm-test-marketing"")",,,no,repository-verified
DevSeed,CrmTestO2c,/DevSeed/CrmTestO2c,api,"HttpGet(""crm-test-o2c"")",,,no,repository-verified
DevSeed,CrmTestPricing,/DevSeed/CrmTestPricing,api,"HttpGet(""crm-test-pricing"")",,,no,repository-verified
DevSeed,CrmTestPurchaseReturn,/DevSeed/CrmTestPurchaseReturn,api,"HttpGet(""crm-test-purchasereturn"")",,,no,repository-verified
DevSeed,CrmTestQuotation,/DevSeed/CrmTestQuotation,api,"HttpGet(""crm-test-quotation"")",,,no,repository-verified
DevSeed,CrmTestSalesReturn,/DevSeed/CrmTestSalesReturn,api,"HttpGet(""crm-test-salesreturn"")",,,no,repository-verified
DevSeed,CrmTestScoring,/DevSeed/CrmTestScoring,api,"HttpGet(""crm-test-scoring"")",,,no,repository-verified
DevSeed,CrmTestTickets,/DevSeed/CrmTestTickets,api,"HttpGet(""crm-test-tickets"")",,,no,repository-verified
DevSeed,CrmTestTimeline,/DevSeed/CrmTestTimeline,api,"HttpGet(""crm-test-timeline"")",,,no,repository-verified
DevSeed,CultureCheck,/DevSeed/CultureCheck,api,"HttpGet(""culture-check"")",,,no,repository-verified
DevSeed,EmployeeRequestTest,/DevSeed/EmployeeRequestTest,api,"HttpGet(""employee-request-test"")",,,no,repository-verified
DevSeed,ExcelSmoke,/DevSeed/ExcelSmoke,api,"HttpGet(""excel-smoke"")",,,no,repository-verified
DevSeed,FiscalWindowOpen,/DevSeed/FiscalWindowOpen,api,"HttpGet(""fiscal-window-open"")",,,no,repository-verified
DevSeed,FxTestBankReval,/DevSeed/FxTestBankReval,api,"HttpGet(""fx-test-bank-reval"")",,,no,repository-verified
DevSeed,Hm10Accept,/DevSeed/Hm10Accept,api,"HttpGet(""hm10-accept"")",,,no,repository-verified
DevSeed,Hm16Accept,/DevSeed/Hm16Accept,api,"HttpGet(""hm16-accept"")",,,no,repository-verified
DevSeed,Hm1B3Test,/DevSeed/Hm1B3Test,api,"HttpGet(""hm1-b3-test"")",,,no,repository-verified
DevSeed,Hm1B3TrackerTest,/DevSeed/Hm1B3TrackerTest,api,"HttpGet(""hm1-b3-tracker-test"")",,,no,repository-verified
DevSeed,Hm1B5bTest,/DevSeed/Hm1B5bTest,api,"HttpGet(""hm1-b5b-test"")",,,no,repository-verified
DevSeed,Hm1CloseBatchTest,/DevSeed/Hm1CloseBatchTest,api,"HttpGet(""hm1-close-batch-test"")",,,no,repository-verified
DevSeed,Hm1CloseShiftTest,/DevSeed/Hm1CloseShiftTest,api,"HttpGet(""hm1-closeshift-test"")",,,no,repository-verified
DevSeed,Hm1D5aTest,/DevSeed/Hm1D5aTest,api,"HttpGet(""hm1-d5a-test"")",,,no,repository-verified
DevSeed,Hm1D6ConcurrencyTest,/DevSeed/Hm1D6ConcurrencyTest,api,"HttpGet(""hm1-d6-concurrency-test"")",,,no,repository-verified
DevSeed,Hm1D6RaceTest,/DevSeed/Hm1D6RaceTest,api,"HttpGet(""hm1-d6-race-test"")",,,no,repository-verified
DevSeed,Hm1DoublePostTest,/DevSeed/Hm1DoublePostTest,api,"HttpGet(""hm1-double-post-test"")",,,no,repository-verified
DevSeed,Hm1GuardPurchaseTest,/DevSeed/Hm1GuardPurchaseTest,api,"HttpGet(""hm1-guard-purchase-test"")",,,no,repository-verified
DevSeed,Hm1PhaseDMeasure,/DevSeed/Hm1PhaseDMeasure,api,"HttpGet(""hm1-phase-d-measure"")",,,no,repository-verified
DevSeed,Hm1ResyncGuardTest,/DevSeed/Hm1ResyncGuardTest,api,"HttpGet(""hm1-resync-guard-test"")",,,no,repository-verified
DevSeed,Hm1ReverseJe,/DevSeed/Hm1ReverseJe,api,"HttpGet(""hm1-reverse-je"")",,,no,repository-verified
DevSeed,Hm1Seed,/DevSeed/Hm1Seed,api,"HttpGet(""hm1-seed"")",,,no,repository-verified
DevSeed,Hm1Step0PurchaseTest,/DevSeed/Hm1Step0PurchaseTest,api,"HttpGet(""hm1-step0-purchase-test"")",,,no,repository-verified
DevSeed,Hm1Step0Teardown,/DevSeed/Hm1Step0Teardown,api,"HttpGet(""hm1-step0-teardown"")",,,no,repository-verified
DevSeed,Hm1VoidOrder,/DevSeed/Hm1VoidOrder,api,"HttpGet(""hm1-void-order"")",,,no,repository-verified
DevSeed,Hm23c0Proofs,/DevSeed/Hm23c0Proofs,api,"HttpGet(""hm2-3c0-proofs"")",,,no,repository-verified
DevSeed,Hm23cTest,/DevSeed/Hm23cTest,api,"HttpGet(""hm2-3c-test"")",,,no,repository-verified
DevSeed,Hm24Proofs,/DevSeed/Hm24Proofs,api,"HttpGet(""hm2-4-proofs"")",,,no,repository-verified
DevSeed,Hm2CashierReturnFxTest,/DevSeed/Hm2CashierReturnFxTest,api,"HttpGet(""hm2-cashier-return-fx-test"")",,,no,repository-verified
DevSeed,Hm2Edge,/DevSeed/Hm2Edge,api,"HttpGet(""hm2-edge"")",,,no,repository-verified
DevSeed,Hm2KwdFunctionalCompany,/DevSeed/Hm2KwdFunctionalCompany,api,"HttpGet(""hm2-kwd-functional-company"")",,,no,repository-verified
DevSeed,Hm2KwdInvoiceTest,/DevSeed/Hm2KwdInvoiceTest,api,"HttpGet(""hm2-kwd-invoice-test"")",,,no,repository-verified
DevSeed,Hm2KwdReceiptTest,/DevSeed/Hm2KwdReceiptTest,api,"HttpGet(""hm2-kwd-receipt-test"")",,,no,repository-verified
DevSeed,Hm2KwdReturnTest,/DevSeed/Hm2KwdReturnTest,api,"HttpGet(""hm2-kwd-return-test"")",,,no,repository-verified
DevSeed,Hm2PrecisionAudit,/DevSeed/Hm2PrecisionAudit,api,"HttpGet(""hm2-precision-audit"")",,,no,repository-verified
DevSeed,Hm2RatePrecisionProbe,/DevSeed/Hm2RatePrecisionProbe,api,"HttpGet(""hm2-rate-precision-probe"")",,,no,repository-verified
DevSeed,Hm2RateStalenessTest,/DevSeed/Hm2RateStalenessTest,api,"HttpGet(""hm2-rate-staleness-test"")",,,no,repository-verified
DevSeed,Hm2RoundingTest,/DevSeed/Hm2RoundingTest,api,"HttpGet(""hm2-rounding-test"")",,,no,repository-verified
DevSeed,Hm2Seed,/DevSeed/Hm2Seed,api,"HttpGet(""hm2-seed"")",,,no,repository-verified
DevSeed,Hm3GuardTest,/DevSeed/Hm3GuardTest,api,"HttpGet(""hm3-guard-test"")",,,no,repository-verified
DevSeed,Hm3Seed,/DevSeed/Hm3Seed,api,"HttpGet(""hm3-seed"")",,,no,repository-verified
DevSeed,Hm4Accept,/DevSeed/Hm4Accept,api,"HttpGet(""hm4-accept"")",,,no,repository-verified
DevSeed,Hm4Bump,/DevSeed/Hm4Bump,api,"HttpGet(""hm4-bump"")",,,no,repository-verified
DevSeed,Hm4Seed,/DevSeed/Hm4Seed,api,"HttpGet(""hm4-seed"")",,,no,repository-verified
DevSeed,Hm5Accept,/DevSeed/Hm5Accept,api,"HttpGet(""hm5-accept"")",,,no,repository-verified
DevSeed,Hm5Seed,/DevSeed/Hm5Seed,api,"HttpGet(""hm5-seed"")",,,no,repository-verified
DevSeed,Hm6Accept,/DevSeed/Hm6Accept,api,"HttpGet(""hm6-accept"")",,,no,repository-verified
DevSeed,Hm6Seed,/DevSeed/Hm6Seed,api,"HttpGet(""hm6-seed"")",,,no,repository-verified
DevSeed,Hm7CountAccept,/DevSeed/Hm7CountAccept,api,"HttpGet(""hm7-count-accept"")",,,no,repository-verified
DevSeed,Hm7LandedAccept,/DevSeed/Hm7LandedAccept,api,"HttpGet(""hm7-landed-accept"")",,,no,repository-verified
DevSeed,Hm8Accept,/DevSeed/Hm8Accept,api,"HttpGet(""hm8-accept"")",,,no,repository-verified
DevSeed,Hm9S1Accept,/DevSeed/Hm9S1Accept,api,"HttpGet(""hm9-s1-accept"")",,,no,repository-verified
DevSeed,Hm9S2Accept,/DevSeed/Hm9S2Accept,api,"HttpGet(""hm9-s2-accept"")",,,no,repository-verified
DevSeed,HmBAccept,/DevSeed/HmBAccept,api,"HttpGet(""hm-b-accept"")",,,no,repository-verified
DevSeed,HmD34GuardRegression,/DevSeed/HmD34GuardRegression,api,"HttpGet(""hm-d34-guard-regression"")",,,no,repository-verified
DevSeed,HmD38OrderTest,/DevSeed/HmD38OrderTest,api,"HttpGet(""hm-d38-order-test"")",,,no,repository-verified
DevSeed,HmGuardTest,/DevSeed/HmGuardTest,api,"HttpGet(""hm-guard-test"")",,,no,repository-verified
DevSeed,HrTestAttendance,/DevSeed/HrTestAttendance,api,"HttpGet(""hr-test-attendance"")",,,no,repository-verified
DevSeed,HrTestCarryOver,/DevSeed/HrTestCarryOver,api,"HttpGet(""hr-test-carryover"")",,,no,repository-verified
DevSeed,HrTestDisburse,/DevSeed/HrTestDisburse,api,"HttpGet(""hr-test-disburse"")",,,no,repository-verified
DevSeed,HrTestDocs,/DevSeed/HrTestDocs,api,"HttpGet(""hr-test-docs"")",,,no,repository-verified
DevSeed,HrTestHoliday,/DevSeed/HrTestHoliday,api,"HttpGet(""hr-test-holiday"")",,,no,repository-verified
DevSeed,HrTestLeaveAccrual,/DevSeed/HrTestLeaveAccrual,api,"HttpGet(""hr-test-leaveaccrual"")",,,no,repository-verified
DevSeed,HrTestPayslip,/DevSeed/HrTestPayslip,api,"HttpGet(""hr-test-payslip"")",,,no,repository-verified
DevSeed,HrTestSettlement,/DevSeed/HrTestSettlement,api,"HttpGet(""hr-test-settlement"")",,,no,repository-verified
DevSeed,HyperHm0Seed,/DevSeed/HyperHm0Seed,api,"HttpGet(""hyper-hm0-seed"")",,,no,repository-verified
DevSeed,IdentityRolesSeed,/DevSeed/IdentityRolesSeed,api,"HttpGet(""identity-roles-seed"")",,,no,repository-verified
DevSeed,InvReconcile,/DevSeed/InvReconcile,api,"HttpGet(""inv-reconcile"")",,,no,repository-verified
DevSeed,InvResyncItem,/DevSeed/InvResyncItem,api,"HttpGet(""inv-resync-item"")",,,no,repository-verified
DevSeed,InvTestApproval,/DevSeed/InvTestApproval,api,"HttpGet(""inv-test-approval"")",,,no,repository-verified
DevSeed,InvTestAssetBridge,/DevSeed/InvTestAssetBridge,api,"HttpGet(""inv-test-assetbridge"")",,,no,repository-verified
DevSeed,InvTestAssetCapitalize,/DevSeed/InvTestAssetCapitalize,api,"HttpGet(""inv-test-assetcapitalize"")",,,no,repository-verified
DevSeed,InvTestComposite,/DevSeed/InvTestComposite,api,"HttpGet(""inv-test-composite"")",,,no,repository-verified
DevSeed,InvTestConcurrency,/DevSeed/InvTestConcurrency,api,"HttpGet(""inv-test-concurrency"")",,,no,repository-verified
DevSeed,InvTestCosting,/DevSeed/InvTestCosting,api,"HttpGet(""inv-test-costing"")",,,no,repository-verified
DevSeed,InvTestFefo,/DevSeed/InvTestFefo,api,"HttpGet(""inv-test-fefo"")",,,no,repository-verified
DevSeed,InvTestGl,/DevSeed/InvTestGl,api,"HttpGet(""inv-test-gl"")",,,no,repository-verified
DevSeed,InvTestI2,/DevSeed/InvTestI2,api,"HttpGet(""inv-test-i2"")",,,no,repository-verified
DevSeed,InvTestI3,/DevSeed/InvTestI3,api,"HttpGet(""inv-test-i3"")",,,no,repository-verified
DevSeed,InvTestI4,/DevSeed/InvTestI4,api,"HttpGet(""inv-test-i4"")",,,no,repository-verified
DevSeed,InvTestI6,/DevSeed/InvTestI6,api,"HttpGet(""inv-test-i6"")",,,no,repository-verified
DevSeed,InvTestI7,/DevSeed/InvTestI7,api,"HttpGet(""inv-test-i7"")",,,no,repository-verified
DevSeed,InvTestI9,/DevSeed/InvTestI9,api,"HttpGet(""inv-test-i9"")",,,no,repository-verified
DevSeed,InvTestIntegrity,/DevSeed/InvTestIntegrity,api,"HttpGet(""inv-test-integrity"")",,,no,repository-verified
DevSeed,InvTestInterbranch,/DevSeed/InvTestInterbranch,api,"HttpGet(""inv-test-interbranch"")",,,no,repository-verified
DevSeed,InvTestPeriodLock,/DevSeed/InvTestPeriodLock,api,"HttpGet(""inv-test-periodlock"")",,,no,repository-verified
DevSeed,JeTestProject,/DevSeed/JeTestProject,api,"HttpGet(""je-test-project"")",,,no,repository-verified
DevSeed,MaintTest,/DevSeed/MaintTest,api,"HttpGet(""maint-test"")",,,no,repository-verified
DevSeed,MakeAdmin,/DevSeed/MakeAdmin,api,"HttpGet(""make-admin"")",,,no,repository-verified
DevSeed,ManufTestImmediateScrap,/DevSeed/ManufTestImmediateScrap,api,"HttpGet(""manuf-test-immediate-scrap"")",,,no,repository-verified
DevSeed,ManufTestLabor,/DevSeed/ManufTestLabor,api,"HttpGet(""manuf-test-labor"")",,,no,repository-verified
DevSeed,ManufTestLaborFx,/DevSeed/ManufTestLaborFx,api,"HttpGet(""manuf-test-labor-fx"")",,,no,repository-verified
DevSeed,ManufTestMrp,/DevSeed/ManufTestMrp,api,"HttpGet(""manuf-test-mrp"")",,,no,repository-verified
DevSeed,ManufTestPartial,/DevSeed/ManufTestPartial,api,"HttpGet(""manuf-test-partial"")",,,no,repository-verified
DevSeed,ManufTestRouting,/DevSeed/ManufTestRouting,api,"HttpGet(""manuf-test-routing"")",,,no,repository-verified
DevSeed,ManufTestScrap,/DevSeed/ManufTestScrap,api,"HttpGet(""manuf-test-scrap"")",,,no,repository-verified
DevSeed,ManufTestStaged,/DevSeed/ManufTestStaged,api,"HttpGet(""manuf-test-staged"")",,,no,repository-verified
DevSeed,ManufTestWip,/DevSeed/ManufTestWip,api,"HttpGet(""manuf-test-wip"")",,,no,repository-verified
DevSeed,ManufTestWipCheck,/DevSeed/ManufTestWipCheck,api,"HttpGet(""manuf-test-wipcheck"")",,,no,repository-verified
DevSeed,ManufTestWo,/DevSeed/ManufTestWo,api,"HttpGet(""manuf-test-wo"")",,,no,repository-verified
DevSeed,McTestFx,/DevSeed/McTestFx,api,"HttpGet(""mc-test-fx"")",,,no,repository-verified
DevSeed,McTestO2c,/DevSeed/McTestO2c,api,"HttpGet(""mc-test-o2c"")",,,no,repository-verified
DevSeed,McTestP2p,/DevSeed/McTestP2p,api,"HttpGet(""mc-test-p2p"")",,,no,repository-verified
DevSeed,McTestPricing2,/DevSeed/McTestPricing2,api,"HttpGet(""mc-test-pricing2"")",,,no,repository-verified
DevSeed,McTestReval,/DevSeed/McTestReval,api,"HttpGet(""mc-test-reval"")",,,no,repository-verified
DevSeed,MfgSaleChainTest,/DevSeed/MfgSaleChainTest,api,"HttpGet(""mfg-sale-chain-test"")",,,no,repository-verified
DevSeed,NumberingConcurrencyTest,/DevSeed/NumberingConcurrencyTest,api,"HttpGet(""numbering-concurrency-test"")",,,no,repository-verified
DevSeed,OutboundLocationTest,/DevSeed/OutboundLocationTest,api,"HttpGet(""outbound-location-test"")",,,no,repository-verified
DevSeed,P0Test,/DevSeed/P0Test,api,"HttpGet(""p0-test"")",,,no,repository-verified
DevSeed,P1Test,/DevSeed/P1Test,api,"HttpGet(""p1-test"")",,,no,repository-verified
DevSeed,P2Test,/DevSeed/P2Test,api,"HttpGet(""p2-test"")",,,no,repository-verified
DevSeed,P3Test,/DevSeed/P3Test,api,"HttpGet(""p3-test"")",,,no,repository-verified
DevSeed,P4Test,/DevSeed/P4Test,api,"HttpGet(""p4-test"")",,,no,repository-verified
DevSeed,P5aTest,/DevSeed/P5aTest,api,"HttpGet(""p5a-test"")",,,no,repository-verified
DevSeed,P5bTest,/DevSeed/P5bTest,api,"HttpGet(""p5b-test"")",,,no,repository-verified
DevSeed,P6aTest,/DevSeed/P6aTest,api,"HttpGet(""p6a-test"")",,,no,repository-verified
DevSeed,P6bTest,/DevSeed/P6bTest,api,"HttpGet(""p6b-test"")",,,no,repository-verified
DevSeed,P6c2Test,/DevSeed/P6c2Test,api,"HttpGet(""p6c2-test"")",,,no,repository-verified
DevSeed,P6cTest,/DevSeed/P6cTest,api,"HttpGet(""p6c-test"")",,,no,repository-verified
DevSeed,P6dTest,/DevSeed/P6dTest,api,"HttpGet(""p6d-test"")",,,no,repository-verified
DevSeed,P6eTest,/DevSeed/P6eTest,api,"HttpGet(""p6e-test"")",,,no,repository-verified
DevSeed,Pos2Test,/DevSeed/Pos2Test,api,"HttpGet(""pos2-test"")",,,no,repository-verified
DevSeed,Pos3Test,/DevSeed/Pos3Test,api,"HttpGet(""pos3-test"")",,,no,repository-verified
DevSeed,Pos9eTest,/DevSeed/Pos9eTest,api,"HttpGet(""pos-9e-test"")",,,no,repository-verified
DevSeed,PosA1Test,/DevSeed/PosA1Test,api,"HttpGet(""pos-a1-test"")",,,no,repository-verified
DevSeed,PosB1Test,/DevSeed/PosB1Test,api,"HttpGet(""pos-b1-test"")",,,no,repository-verified
DevSeed,PosB2Test,/DevSeed/PosB2Test,api,"HttpGet(""pos-b2-test"")",,,no,repository-verified
DevSeed,PosC1Test,/DevSeed/PosC1Test,api,"HttpGet(""pos-c1-test"")",,,no,repository-verified
DevSeed,PosC2Test,/DevSeed/PosC2Test,api,"HttpGet(""pos-c2-test"")",,,no,repository-verified
DevSeed,PosC3Test,/DevSeed/PosC3Test,api,"HttpGet(""pos-c3-test"")",,,no,repository-verified
DevSeed,PosC4Test,/DevSeed/PosC4Test,api,"HttpGet(""pos-c4-test"")",,,no,repository-verified
DevSeed,PosModifiersTest,/DevSeed/PosModifiersTest,api,"HttpGet(""pos-modifiers-test"")",,,no,repository-verified
DevSeed,PosPayRolesTest,/DevSeed/PosPayRolesTest,api,"HttpGet(""pos-payroles-test"")",,,no,repository-verified
DevSeed,PosQuickMenuTest,/DevSeed/PosQuickMenuTest,api,"HttpGet(""pos-quickmenu-test"")",,,no,repository-verified
DevSeed,PosSyncTest,/DevSeed/PosSyncTest,api,"HttpGet(""pos-sync-test"")",,,no,repository-verified
